time	rss	kernel
0	774144	192512
100595235	19013632	434176
200595770	18960384	434176
300592995	18960384	434176
400603898	18960384	434176
500605278	18960384	434176
600591154	18960384	434176
700599785	18960384	434176
800593529	18960384	434176
900593408	18960384	434176
1000603229	18960384	434176
1100596745	70078464	544768
1200590521	183455744	765952
1300608496	224612352	847872
1400606033	224612352	847872
1500553608	224612352	847872
1600606653	224612352	847872
1700607475	224612352	847872
1800627208	224612352	847872
1900597829	224612352	847872
2000607198	224612352	847872
2100603369	224612352	847872
2200607393	224612352	847872
2300608949	224612352	847872
2400596767	224612352	847872
2500605113	224612352	847872
2600595121	224612352	847872
2700592579	224612352	847872
2800599998	224612352	847872
2900595059	224612352	847872
3000604854	224612352	847872
3100604063	224612352	847872
3200592937	224612352	847872
3300603442	224612352	847872
3400600181	224612352	847872
3500606714	224612352	847872
3600605999	224612352	847872
3700595989	224612352	847872
3800604562	224612352	847872
3900603532	224612352	847872
4000605279	224612352	847872
4100587026	224612352	847872
4200603209	224612352	847872
4300593861	224612352	847872
4400593923	224612352	847872
4500600521	224612352	847872
4600603320	224612352	847872
4700607461	224612352	847872
4800595867	224612352	847872
4900594483	224612352	847872
5000582298	224612352	847872
5100579137	396062720	1245184
5200594127	212361216	1245184
5300600822	212361216	1245184
5400606803	269770752	1359872
5500599506	330981376	1478656
5600600080	348282880	1511424
5700599754	361914368	1540096
5800587633	362045440	1540096
5900583789	362176512	1540096
6000600482	362176512	1540096
6100598019	362176512	1540096
6200580458	362176512	1540096
6300604842	362176512	1540096
6400607133	362176512	1540096
6500601177	362176512	1540096
6600604212	362176512	1540096
6700605203	362176512	1540096
6800603882	362176512	1540096
6900606186	362176512	1540096
7000603345	362176512	1540096
7100604715	362176512	1540096
7200607263	362176512	1540096
7300600698	362176512	1540096
7400593507	362176512	1540096
7500589315	362176512	1540096
7600581915	362176512	1540096
7700582964	362176512	1540096
7800581440	362176512	1540096
7900582721	362176512	1540096
8000584687	362176512	1540096
8100597957	362176512	1540096
8200596621	362176512	1540096
8300591532	362176512	1540096
8400578299	362176512	1540096
8500588923	362176512	1540096
8600585348	362176512	1540096
8700582839	362176512	1540096
8800607212	362176512	1540096
8900571195	362176512	1540096
9000587522	362176512	1540096
9100583018	362176512	1540096
9200587400	362176512	1540096
9300571938	362176512	1540096
9400574381	362176512	1540096
9500584700	362176512	1540096
9600582704	312676352	1544192
