time	rss	kernel
0	774144	233472
100522070	28147712	581632
200531607	63111168	671744
300529167	67567616	675840
400533923	77279232	704512
500534172	100077568	774144
600533052	103481344	802816
700523849	103481344	802816
800521575	103481344	802816
900520281	103481344	802816
1000517965	103481344	802816
1100519152	103481344	802816
1200520059	103481344	802816
1300519288	103456768	802816
1400518566	103456768	802816
1500521852	103456768	802816
1600519449	103456768	802816
1700517880	103456768	802816
1800519227	103456768	802816
1900518972	103456768	802816
2000520511	79822848	802816
2100524237	80478208	802816
2200518556	81002496	802816
2300520965	81657856	802816
2400518567	82182144	802816
2500520044	82837504	802816
2600520135	83623936	802816
2700521211	84148224	802816
2800519684	84672512	802816
2900519253	85327872	802816
3000521339	85852160	802816
3100520168	86499328	806912
3200519152	87547904	806912
3300519015	87941120	806912
3400518779	88596480	811008
3500526879	89120768	811008
3600522706	89776128	811008
3700519670	90300416	811008
3800520885	90824704	815104
3900519568	91480064	815104
4000521170	92004352	815104
4100519483	92659712	819200
4200521560	93167616	819200
4300521005	93814784	819200
4400518801	94339072	823296
4500520179	96043008	823296
4600520385	96567296	823296
4700520423	97091584	823296
4800520886	97746944	823296
4900517335	98271232	827392
5000521425	98926592	827392
5100518673	99442688	827392
5200520841	100098048	827392
5300520027	100622336	827392
5400523558	101277696	827392
5500519157	101801984	827392
5600523849	102457344	827392
5700520980	102981632	827392
5800519817	103636992	827392
5900518232	104292352	827392
6000520925	104947712	827392
6100522207	105603072	827392
6200520521	106258432	827392
6300518899	106913792	827392
6400525543	107569152	827392
6500524779	108322816	827392
6600519403	108978176	827392
6700519137	109764608	827392
6800531698	147169280	847872
6900533454	197128192	946176
7000523728	143364096	946176
7100521560	143888384	946176
7200520661	144412672	946176
7300518628	144936960	946176
7400519940	145461248	946176
7500518109	145985536	946176
7600523922	146509824	946176
7700520361	147034112	946176
7800519968	147558400	946176
7900520333	148082688	946176
8000521376	148606976	946176
8100519297	149262336	946176
8200524384	149786624	946176
8300522523	150310912	946176
8400517919	150835200	946176
8500525508	151490560	946176
8600531917	152014848	946176
8700521181	152539136	946176
8800518865	153063424	946176
8900519058	153718784	946176
9000519680	154243072	946176
9100520686	154767360	946176
9200518435	155291648	946176
9300518724	155947008	946176
9400519440	156471296	946176
9500486862	156995584	946176
9600518618	157519872	946176
9700518193	158175232	946176
9800522321	158699520	946176
9900521293	159223808	946176
10000519702	159748096	946176
10100518549	160403456	946176
10200524676	160927744	946176
10300518563	161452032	946176
10400518339	161976320	946176
10500485671	162631680	946176
10600521096	163155968	946176
10700519967	163680256	946176
