time	rss	kernel
0	802816	192512
100621635	184811520	774144
200642865	184811520	774144
300640079	184745984	774144
400641574	184877056	774144
500632042	184758272	774144
600642655	184758272	774144
700641197	184758272	774144
800646460	184758272	774144
900642592	184758272	774144
1000641684	184758272	774144
1100641593	184758272	774144
1200641944	184758272	774144
1300636950	184758272	774144
1400643409	184758272	774144
1500637838	184758272	774144
1600645720	184758272	774144
1700640608	184758272	774144
1800643828	184758272	774144
1900639546	184758272	774144
2000641391	184758272	774144
2100646895	184758272	774144
2200640506	184758272	774144
2300644879	184758272	774144
2400640174	184758272	774144
2500642227	184758272	774144
2600641485	184758272	774144
2700641726	184758272	774144
2800608003	184758272	774144
2900634182	184758272	774144
3000642129	184758272	774144
3100641286	184758272	774144
3200640258	184758272	774144
3300641384	184758272	774144
3400638247	184758272	774144
3500654503	184758272	774144
3600603021	184758272	774144
3700640310	184758272	774144
3800642544	184758272	774144
3900638588	184758272	774144
4000641772	184758272	774144
4100639049	184758272	774144
4200642407	184758272	774144
4300644293	184758272	774144
4400641578	184758272	774144
4500638942	184758272	774144
4600640662	184758272	774144
4700646158	184758272	774144
4800638853	184758272	774144
4900642220	184758272	774144
5000637868	184758272	774144
5100638159	184758272	774144
5200636729	184758272	774144
5300640380	184758272	774144
5400639998	184758272	774144
5500639439	184758272	774144
5600637761	184758272	774144
5700637914	184758272	774144
5800640695	184758272	774144
5900641816	184758272	774144
6000633649	184758272	774144
6100633111	184758272	774144
6200637532	184758272	774144
6300638818	184758272	774144
6400623316	184758272	774144
6500641118	184758272	774144
6600658656	184758272	774144
6700642489	184758272	774144
6800642767	184758272	774144
6900641071	184758272	774144
7000640470	184758272	774144
7100640365	184758272	774144
7200641460	184758272	774144
7300640995	184758272	774144
7400638449	184758272	774144
7500638318	184758272	774144
7600640330	184758272	774144
7700639140	184758272	774144
7800642177	184758272	774144
7900639795	184758272	774144
8000641068	184758272	774144
8100640779	184758272	774144
8200639059	184758272	774144
8300638052	184758272	774144
8400641002	184758272	774144
8500637953	184758272	774144
8600622557	184758272	774144
8700637696	184758272	774144
8800641193	184758272	774144
8900629782	184758272	774144
9000623718	184758272	774144
9100639374	184758272	774144
9200639405	184758272	774144
9300640970	184758272	774144
9400641439	184758272	774144
9500640801	184758272	774144
9600640742	184758272	774144
9700646934	184758272	774144
9800639799	184758272	774144
9900646375	184758272	774144
10000638772	184758272	774144
10100638766	184758272	774144
10200654837	184758272	774144
10300639721	184758272	774144
10400631365	184758272	774144
10500640624	184758272	774144
10600638651	184758272	774144
10700641982	184758272	774144
10800640219	184758272	774144
10900640194	184758272	774144
11000640233	184758272	774144
11100641152	184758272	774144
11200641336	184758272	774144
11300644406	184758272	774144
11400639564	184758272	774144
11500640499	184758272	774144
11600641416	184758272	774144
11700639207	184758272	774144
11800640765	184758272	774144
11900642609	184758272	774144
12000640190	184758272	774144
12100648841	184758272	774144
12200645368	184758272	774144
12300646341	184758272	774144
12400647238	184758272	774144
12500646799	184758272	778240
12600643126	184758272	778240
12700644968	184758272	778240
12800640356	184758272	778240
12900642581	184758272	778240
13000641014	184758272	778240
13100640793	184758272	778240
13200645598	184758272	778240
13300634055	184758272	778240
13400643265	184758272	778240
13500644452	184758272	778240
13600641541	184758272	778240
13700641162	184758272	778240
13800648854	184758272	778240
13900639786	184758272	778240
14000647180	184758272	778240
14100620455	184758272	778240
14200590183	184758272	778240
14300588638	184758272	778240
14400620389	184889344	778240
14500639731	184889344	778240
14600642758	184889344	778240
14700640824	184889344	778240
14800644194	184889344	778240
14900642207	184889344	778240
15000639705	184889344	778240
15100638739	184889344	778240
15200640371	184889344	778240
15300609322	184889344	778240
15400603922	184889344	778240
15500608515	184889344	778240
15600643242	184889344	778240
15700610285	184889344	778240
15800612261	184889344	778240
15900610208	184889344	778240
16000645477	184889344	778240
16100639794	184889344	778240
16200610138	184889344	778240
16300606290	184889344	778240
16400645566	184889344	778240
16500650525	184889344	778240
16600639592	184889344	778240
16700606900	184889344	778240
16800641598	184889344	778240
