time	rss	kernel
0	876544	196608
100587535	28557312	376832
200597759	43909120	405504
300590560	43909120	405504
400590666	46268416	409600
500600347	46399488	409600
600596001	35569664	389120
700596349	35569664	389120
800595629	35569664	389120
900599612	43302912	401408
1000595620	46186496	409600
1100587530	46972928	409600
1200597234	47890432	413696
1300599108	48021504	421888
1400602172	48152576	421888
1500593017	48152576	421888
1600591044	48152576	421888
1700596161	48152576	421888
1800592063	48152576	425984
1900594226	48152576	425984
2000592085	48152576	425984
2100598356	48283648	425984
2200590599	48283648	425984
2300594795	48283648	425984
2400594862	48283648	430080
2500597579	48414720	430080
2600599285	48414720	430080
2700596654	48414720	430080
2800597916	48414720	430080
2900597679	48414720	430080
3000600913	48545792	434176
3100599788	48545792	434176
3200600185	59162624	454656
3300600631	85114880	503808
3400591636	90820608	516096
3500580901	90820608	516096
3600577267	90820608	516096
3700578259	90820608	516096
3800591105	93442048	520192
3900600173	97767424	528384
4000596490	113496064	561152
4100586459	154128384	638976
4200586400	154128384	638976
4300597013	439341056	1200128
4400591049	456118272	1228800
4500588940	456118272	1228800
4600586504	456118272	1228800
4700588694	456118272	1228800
4800588089	457953280	1232896
4900584359	459526144	1232896
5000587010	463327232	1241088
5100597642	126652416	585728
5200597113	156930048	643072
5300584554	158502912	647168
5400577762	160075776	651264
5500588920	165318656	659456
5600584721	165449728	659456
5700583308	168202240	663552
5800580167	168202240	663552
5900576121	168202240	663552
6000575235	168202240	663552
6100583200	168202240	663552
6200591730	153944064	638976
6300584271	153944064	638976
6400582274	153944064	638976
6500579338	153944064	638976
6600579958	153944064	638976
6700579415	153944064	638976
6800578928	153944064	638976
6900580504	153944064	638976
7000579732	153944064	638976
7100580314	153944064	638976
7200579875	153944064	638976
7300578787	153944064	638976
7400580454	153944064	638976
7500579865	153944064	638976
7600581957	153944064	638976
7700597514	163512320	655360
7800600398	163512320	655360
7900598535	163512320	655360
8000600949	163512320	655360
8100604458	163512320	655360
8200616869	163512320	655360
8300587199	163512320	655360
8400599024	163512320	655360
8500591873	163512320	655360
8600587667	163512320	655360
8700582728	163512320	655360
8800582786	163512320	655360
8900582753	163512320	655360
9000581046	163512320	655360
9100580545	163512320	655360
9200581092	163512320	655360
9300579944	163512320	655360
9400582336	163512320	655360
9500594058	163512320	655360
9600602447	163512320	655360
9700600767	163512320	655360
9800598110	163512320	655360
9900591079	303497216	929792
10000589268	337444864	995328
10100586518	337444864	995328
10200592555	337444864	995328
10300594036	337444864	995328
10400594534	337444864	995328
10500594858	337444864	995328
10600593856	337444864	995328
10700593296	337444864	995328
10800594533	337444864	995328
10900594147	337444864	995328
11000587624	337444864	995328
11100585563	337444864	995328
11200592542	337444864	995328
11300587115	337444864	995328
11400593500	337444864	995328
11500614383	386224128	1093632
11600601400	291201024	905216
11700598989	334204928	991232
11800595818	185831424	700416
11900599981	185831424	700416
12000589354	185831424	700416
12100592039	185831424	700416
12200597696	185831424	700416
12300591007	185831424	700416
12400591046	185831424	700416
12500590525	185831424	700416
12600589017	185831424	700416
12700589968	185831424	700416
12800581102	185831424	700416
12900573985	185831424	700416
13000590587	185831424	700416
13100591017	185831424	700416
13200650342	185831424	700416
13300619645	185831424	700416
13400620658	185831424	700416
13500618466	185831424	700416
13600622772	185831424	700416
13700620935	185831424	700416
13800619568	185831424	700416
13900612161	185831424	700416
14000629893	185831424	700416
14100622942	185831424	700416
14200627250	185831424	700416
14300620153	185831424	700416
14400612549	185831424	700416
14500612971	185831424	700416
14600611522	185831424	700416
14700614341	185831424	700416
14800610911	185831424	700416
14900611361	185831424	700416
15000610368	185831424	700416
15100573480	185831424	700416
15200635054	226988032	782336
15300628949	185913344	700416
15400633080	185913344	700416
15500617789	185913344	700416
15600610145	185913344	700416
15700621120	185913344	700416
15800628216	185913344	700416
15900653233	192073728	712704
16000651131	192073728	712704
16100587965	192073728	712704
16200632943	192073728	712704
16300646172	192073728	712704
16400638164	192073728	712704
16500635631	192073728	712704
16600630407	192073728	712704
16700624257	192073728	712704
16800621721	192073728	712704
16900631095	192073728	712704
17000627148	192073728	712704
17100613849	192073728	712704
17200619186	192073728	712704
17300647847	192073728	712704
17400634334	192073728	712704
17500629673	192073728	712704
17600610726	192073728	712704
17700643113	192073728	712704
17800622934	204394496	737280
17900650439	204394496	737280
18000650633	205312000	761856
18100650357	205312000	761856
18200647631	205312000	761856
18300641612	205312000	761856
18400633380	205312000	761856
18500624453	205312000	761856
18600622580	205312000	761856
18700617472	205312000	761856
18800625810	205312000	761856
18900629251	205312000	761856
19000624591	205312000	761856
19100642130	205443072	765952
19200627092	205443072	765952
19300640616	205574144	765952
19400630069	205574144	765952
19500621716	205574144	765952
19600637286	205574144	765952
19700625761	205574144	770048
19800623397	205705216	770048
19900632401	205705216	770048
20000624159	205705216	770048
20100627962	205705216	770048
20200615058	205705216	770048
20300621659	205705216	770048
20400634370	205705216	770048
