time	rss	kernel
0	692224	139264
100602886	58228736	368640
200603360	64274432	385024
300627120	67289088	389120
400623448	91668480	438272
500620551	130203648	512000
600625991	229818368	708608
700617272	329302016	901120
800590637	329302016	901120
900593352	331923456	905216
1000604226	110497792	475136
1100612725	135401472	524288
1200599695	136974336	524288
1300592941	138022912	528384
1400595551	139726848	532480
1500599951	139726848	532480
1600592196	139726848	532480
1700606480	139726848	532480
1800600918	139988992	532480
1900593419	139988992	532480
2000590994	139988992	532480
2100592360	139988992	532480
2200592539	139988992	532480
2300587520	139988992	532480
2400587580	139988992	532480
2500590254	139988992	532480
2600589342	139988992	532480
2700589653	139988992	532480
2800593948	143659008	540672
2900615798	143659008	540672
3000606199	143659008	540672
3100593211	143790080	540672
3200593034	143921152	540672
3300598714	143921152	540672
3400592132	143921152	540672
3500592312	143921152	540672
3600593935	143921152	540672
3700594503	143921152	540672
3800590731	143921152	540672
3900590602	143921152	540672
4000594573	143921152	540672
4100591609	143921152	540672
4200589289	144052224	540672
4300607772	144052224	540672
4400609667	144052224	540672
4500608923	144052224	540672
4600617641	256643072	761856
4700624567	288886784	823296
4800627814	288886784	823296
4900619710	288886784	823296
5000607664	288886784	823296
5100603405	288886784	823296
5200616457	288886784	823296
5300632161	288886784	823296
5400619103	288886784	823296
5500611094	288886784	823296
5600610741	288886784	823296
5700627052	288886784	823296
5800609656	288886784	823296
5900611998	288886784	823296
6000604448	288886784	823296
6100610068	288886784	823296
6200630095	288886784	823296
6300610934	288886784	823296
6400619304	288886784	823296
6500598296	288886784	823296
6600609464	288886784	823296
6700609071	288886784	823296
6800608228	288886784	823296
6900623571	288886784	823296
7000622277	288886784	823296
7100617533	288886784	823296
7200605549	288886784	823296
7300607077	288886784	823296
7400617557	288886784	823296
7500607154	288886784	823296
7600619152	348393472	937984
7700612091	273711104	794624
7800634265	155062272	561152
7900627627	155062272	561152
8000623254	155062272	561152
8100627680	155062272	561152
8200614336	155062272	561152
8300590913	155062272	561152
8400587885	155062272	561152
8500591731	155062272	561152
8600591024	155062272	561152
8700590764	155062272	561152
8800607122	175116288	598016
8900605254	175509504	598016
9000596365	175509504	598016
9100607641	175509504	598016
9200607583	175509504	598016
9300616958	175509504	598016
9400619187	175509504	598016
9500622438	175509504	598016
9600617224	175509504	598016
9700619083	175509504	598016
9800599433	175509504	598016
9900608978	175509504	598016
10000603684	175509504	598016
10100588013	175509504	598016
10200595383	175509504	598016
10300609778	175509504	598016
10400601636	175509504	598016
10500588980	175509504	598016
10600596711	175509504	598016
10700612759	175509504	598016
10800596886	175509504	598016
10900615731	176689152	602112
11000622519	176689152	602112
11100621287	177213440	614400
11200611303	177737728	626688
11300613391	177737728	626688
11400603036	177737728	626688
11500602435	177737728	626688
11600624973	177737728	626688
11700620329	177737728	626688
11800597287	177737728	626688
11900603511	177737728	626688
12000615005	177737728	626688
12100609173	177737728	626688
12200610000	177737728	626688
12300601916	177737728	626688
12400588369	177737728	626688
12500600258	177737728	626688
12600631125	177737728	626688
12700603513	177737728	626688
12800619253	177737728	626688
12900612378	177737728	626688
13000586180	177737728	626688
13100603048	177737728	626688
13200623004	177737728	626688
13300605572	177737728	626688
13400620686	177737728	626688
13500607377	177737728	626688
13600609875	178130944	638976
13700624329	178130944	638976
13800597614	178130944	638976
13900606379	178130944	638976
14000609256	178130944	638976
14100600792	178262016	643072
14200605255	178393088	643072
14300612374	178393088	643072
14400605376	178393088	643072
14500603638	178393088	643072
14600602242	178524160	647168
14700596845	178524160	647168
14800600914	178524160	647168
14900598197	178524160	647168
