time	rss	kernel
0	745472	192512
100576933	58286080	475136
200573680	64577536	487424
300583063	67530752	495616
400588983	94400512	548864
500586172	130445312	618496
600592270	229928960	811008
700585461	329543680	1007616
800562330	329543680	1007616
900562072	332165120	1011712
1000575038	110739456	577536
1100579029	136167424	630784
1200568407	137216000	630784
1300563925	138264576	630784
1400565142	139968512	634880
1500569701	139968512	634880
1600562536	139968512	634880
1700568904	139968512	634880
1800570513	140099584	634880
1900563058	140099584	634880
2000560946	140099584	634880
2100559505	140099584	634880
2200560402	140099584	634880
2300560422	140099584	634880
2400559949	140099584	634880
2500560983	140099584	634880
2600563070	140099584	634880
2700561714	140099584	634880
2800574744	143900672	643072
2900589365	143900672	643072
3000573545	143900672	643072
3100576881	143900672	643072
3200566676	144162816	643072
3300574382	144162816	643072
3400570596	144162816	643072
3500562090	144162816	643072
3600562681	144162816	643072
3700560057	144162816	643072
3800561245	144162816	643072
3900564643	144162816	643072
4000558450	144162816	643072
4100560493	144162816	643072
4200561867	144162816	643072
4300577510	144162816	643072
4400578786	144162816	643072
4500578348	144162816	643072
4600611374	256753664	860160
4700584561	289128448	921600
4800600721	289128448	921600
4900594490	289128448	921600
5000578513	289128448	921600
5100578862	289128448	921600
5200605763	289128448	921600
5300596421	289128448	921600
5400571499	289128448	921600
5500580644	289128448	921600
5600597227	289128448	921600
5700597480	289128448	921600
5800580494	289128448	921600
5900581177	289128448	921600
6000597759	289128448	921600
6100596322	289128448	921600
6200570441	289128448	921600
6300570584	289128448	921600
6400578520	289128448	921600
6500592872	289128448	921600
6600590604	289128448	921600
6700577580	289128448	921600
6800577178	289128448	921600
6900578471	289128448	921600
7000595157	289128448	921600
7100605227	289128448	921600
7200599837	289128448	921600
7300584916	289128448	921600
7400578749	289128448	921600
7500601755	289128448	921600
7600603989	341032960	1024000
7700602560	238039040	847872
7800575885	149409792	655360
7900582459	149409792	655360
8000595128	149409792	655360
8100598264	149409792	655360
8200584108	149409792	655360
8300562846	149409792	655360
8400559473	149409792	655360
8500560222	149409792	655360
8600561701	149409792	655360
8700563921	149409792	655360
8800559622	149409792	655360
8900574473	175624192	704512
9000567758	175624192	704512
9100562649	175624192	704512
9200570478	175624192	704512
9300579217	175624192	704512
9400592485	175624192	704512
9500573961	175624192	704512
9600581795	175624192	704512
9700571069	175624192	704512
9800590363	175624192	704512
9900564201	175624192	704512
10000559682	175624192	704512
10100560471	175624192	704512
10200572562	175624192	704512
10300563722	175624192	704512
10400576429	175624192	704512
10500576708	175624192	704512
10600573603	175624192	704512
10700590063	175624192	704512
10800586112	175624192	704512
10900570180	175624192	704512
11000582205	176934912	708608
11100582546	176934912	708608
11200595242	177852416	733184
11300590667	177852416	733184
11400590137	177983488	733184
11500568946	177983488	733184
11600578150	177983488	733184
11700595212	177983488	733184
11800572358	177983488	733184
11900565601	177983488	733184
12000566008	177983488	733184
12100580629	177983488	733184
12200583775	177983488	733184
12300575617	177983488	733184
12400572223	177983488	733184
12500585682	177983488	733184
12600583977	177983488	733184
12700574294	177983488	733184
12800570309	177983488	733184
12900582288	177983488	733184
13000573173	177983488	733184
13100589827	177983488	733184
13200590127	177983488	733184
13300605643	177983488	733184
13400571460	177983488	733184
13500588540	177983488	733184
13600601463	177983488	733184
13700594802	178376704	745472
13800572451	178376704	745472
13900583441	178376704	745472
14000578257	178376704	745472
14100587062	178376704	745472
14200570502	178507776	749568
14300585635	178507776	749568
14400596720	178507776	749568
14500565676	178638848	749568
14600569053	178638848	749568
14700604107	178638848	753664
14800571442	178638848	753664
14900568909	178769920	753664
15000567324	178769920	753664
