time	rss	kernel
0	688128	139264
100505511	14606336	294912
200569643	15917056	299008
300524552	17096704	303104
400569034	18407424	307200
500568864	18407424	307200
600568098	19718144	307200
700572950	19718144	307200
800568833	20955136	307200
900573086	20955136	307200
1000569953	22196224	311296
1100573811	22196224	311296
1200570019	22196224	311296
1300571652	23433216	311296
1400501048	23433216	311296
1500537711	23433216	311296
1600556982	24805376	319488
1700571304	24805376	319488
1800576258	24805376	319488
1900556048	26046464	319488
2000575781	26046464	319488
2100553789	26046464	319488
2200555478	26046464	319488
2300573532	26386432	319488
2400573833	26386432	319488
2500573196	26386432	319488
2600555153	26669056	323584
2700572978	26669056	323584
2800571343	26669056	323584
2900571874	26669056	323584
3000573088	27082752	327680
3100553720	27082752	327680
3200556706	27082752	327680
3300559467	27361280	323584
3400515571	27361280	323584
3500575888	27361280	323584
3600556837	27361280	323584
3700561510	27774976	327680
3800579729	27774976	327680
3900572708	27774976	327680
4000574386	27664384	327680
4100576138	28057600	327680
4200573648	28057600	327680
4300571727	28057600	327680
4400575416	28073984	327680
4500579263	28073984	327680
4600573469	28073984	327680
4700573786	28073984	327680
4800574467	28094464	327680
4900580922	28094464	327680
5000575196	28094464	327680
5100572648	28110848	327680
5200572413	28110848	327680
5300573134	28110848	327680
5400571972	28110848	327680
5500574135	28127232	323584
5600576163	28127232	323584
5700531640	28127232	323584
5800575824	28127232	323584
5900573796	28127232	323584
6000574094	28127232	323584
6100574082	28127232	323584
6200572539	28258304	323584
6300573443	28258304	323584
6400580112	28258304	323584
6500565962	28258304	323584
6600555138	28258304	323584
6700555426	28258304	323584
6800554721	28258304	323584
6900555338	28258304	323584
7000555316	28258304	323584
7100560457	28258304	323584
7200553211	28258304	323584
7300556639	28258304	323584
7400556890	28258304	323584
7500559220	28258304	323584
7600556091	28258304	323584
7700556412	28258304	323584
7800572254	28258304	323584
7900552704	28258304	323584
8000555847	28258304	323584
8100560561	28258304	323584
8200556686	28258304	323584
8300540061	28258304	323584
8400516669	28258304	323584
8500571580	28258304	323584
8600555012	28258304	323584
8700554750	28258304	323584
8800554780	28258304	323584
8900554247	28258304	323584
9000553888	28258304	323584
9100555175	28258304	323584
9200556590	28258304	323584
9300554295	28258304	323584
9400558738	28258304	323584
9500556647	28258304	323584
9600553923	28258304	323584
9700554416	28258304	323584
9800558947	28258304	323584
9900554135	28258304	323584
10000545201	28258304	323584
10100556105	28258304	323584
10200524738	28258304	323584
10300514138	28258304	323584
10400517726	28258304	323584
10500515935	28258304	323584
10600515106	28258304	323584
10700515819	28258304	323584
10800517615	28258304	323584
10900517507	28258304	323584
11000513778	28258304	323584
11100515364	28258304	323584
11200519931	28258304	323584
11300516259	28258304	323584
11400514503	28258304	323584
11500517721	28258304	323584
11600515935	28258304	323584
11700512831	28258304	323584
11800513875	28258304	323584
11900518557	28258304	323584
12000515382	28258304	323584
12100514801	28258304	323584
12200516492	28258304	323584
12300516347	28258304	323584
12400516121	28258304	323584
12500514921	28258304	323584
12600517726	28258304	323584
12700516433	28258304	323584
12800514995	28258304	323584
12900516755	28258304	323584
13000514447	28258304	323584
13100518876	28258304	323584
13200519900	28258304	323584
13300518913	28258304	323584
13400518697	28258304	323584
13500515154	28258304	323584
13600514940	28258304	323584
13700517929	28258304	323584
13800514853	28258304	323584
13900514646	28258304	323584
14000515707	28258304	323584
14100516112	28258304	323584
14200514380	28258304	323584
14300515301	28258304	323584
14400517699	28258304	323584
14500516768	28258304	323584
14600515372	28258304	323584
14700516958	28258304	323584
14800517974	28258304	323584
14900515158	28258304	323584
15000516178	28258304	323584
15100515775	28258304	323584
15200517440	28258304	323584
15300513984	28258304	323584
15400536853	28258304	323584
15500519635	28258304	323584
15600515747	28258304	323584
15700515322	28258304	323584
15800517017	28258304	323584
15900517682	28258304	323584
16000514323	28258304	323584
16100516285	28258304	323584
16200516134	28258304	323584
16300514918	28258304	323584
16400514697	28258304	323584
16500516782	28258304	323584
16600518372	28258304	323584
16700515351	28258304	323584
16800515930	28258304	323584
16900517664	28258304	323584
17000516839	28258304	323584
17100513795	28258304	323584
17200518104	28258304	323584
17300518676	28258304	323584
17400515623	28258304	323584
17500515573	28258304	323584
17600517468	28258304	323584
17700515991	28258304	323584
17800515033	28258304	323584
17900517006	28258304	323584
18000516935	28258304	323584
18100515012	28258304	323584
18200521058	28258304	323584
18300518615	28258304	323584
18400515814	28258304	323584
18500514240	28258304	323584
18600518081	28258304	323584
18700516628	28258304	323584
18800517045	28258304	323584
18900515116	28258304	323584
19000516957	28258304	323584
19100527836	28258304	323584
19200531562	28258304	323584
19300516666	28258304	323584
19400516518	28258304	323584
19500514440	28258304	323584
19600515255	28258304	323584
19700516010	28258304	323584
19800516564	28258304	323584
19900514866	28258304	323584
20000517597	28258304	323584
20100517227	28258304	323584
20200527252	28258304	323584
20300514762	28258304	323584
20400516509	28258304	323584
20500514635	28258304	323584
20600514160	28258304	323584
20700515261	28258304	323584
20800516409	28258304	323584
20900515299	28258304	323584
21000512475	28258304	323584
