time	rss	kernel
0	737280	196608
100590003	143421440	733184
200608786	189493248	831488
300620853	249516032	950272
400618577	287920128	1024000
500608143	320557056	1089536
600590457	320630784	1089536
700612091	252088320	1130496
800636989	252088320	1130496
900616065	118116352	1130496
1000618512	121499648	1130496
1100627113	122015744	1130496
1200603563	289902592	1179648
1300609765	289902592	1179648
1400597906	145879040	1179648
1500601828	146141184	1179648
1600612791	146141184	1179648
1700622173	223080448	1204224
1800632838	316010496	1232896
1900623572	316010496	1232896
2000616232	108105728	1232896
2100636809	108105728	1232896
2200610576	108105728	1232896
2300627594	108105728	1232896
2400615557	108105728	1232896
2500628673	108105728	1232896
2600606191	108105728	1232896
2700654472	108105728	1232896
2800614808	108105728	1232896
2900623081	108105728	1232896
3000626593	108105728	1232896
3100627777	108105728	1232896
3200611149	108105728	1232896
3300628209	108105728	1232896
3400619676	108105728	1232896
3500627318	108105728	1232896
3600608485	108105728	1232896
3700606518	108105728	1232896
3800630251	108105728	1232896
3900625087	108105728	1232896
4000627111	108105728	1232896
4100628823	108105728	1232896
4200623099	108105728	1232896
4300633493	108105728	1232896
4400627311	108105728	1232896
4500625265	108105728	1232896
4600613678	108105728	1232896
4700607241	108105728	1232896
4800627761	108105728	1232896
4900629922	108105728	1232896
5000623177	108105728	1232896
5100633010	108105728	1232896
5200624260	108105728	1232896
5300626977	108105728	1232896
5400629303	108105728	1232896
5500616816	108105728	1232896
5600605833	108105728	1232896
5700654854	108105728	1232896
5800626103	108105728	1232896
5900627965	108105728	1232896
6000628357	108105728	1232896
6100628019	108105728	1232896
6200603967	108105728	1232896
6300608733	108105728	1232896
6400628299	108105728	1232896
6500625629	108105728	1232896
6600626883	108105728	1232896
6700624386	108105728	1232896
6800628127	108105728	1232896
6900624361	108105728	1232896
7000627991	108105728	1232896
7100625592	108105728	1232896
7200604247	108105728	1232896
7300610245	108105728	1232896
7400624198	108105728	1232896
7500629719	108105728	1232896
7600615491	108105728	1232896
7700631754	108105728	1232896
7800629470	108105728	1232896
7900629061	108105728	1232896
8000628400	108105728	1232896
8100624183	108105728	1232896
8200619184	108105728	1232896
8300617709	108105728	1232896
8400623089	108105728	1232896
8500627599	108105728	1232896
8600615180	108105728	1232896
8700617886	108105728	1232896
8800625980	108105728	1232896
8900619044	108105728	1232896
9000630567	108105728	1232896
9100630871	108105728	1232896
9200620043	108105728	1232896
9300627706	108105728	1232896
9400619795	108105728	1232896
9500632395	108105728	1232896
9600624069	108105728	1232896
9700614393	108105728	1232896
9800631231	108105728	1232896
9900630004	108105728	1232896
10000614150	108105728	1232896
10100626877	108105728	1232896
10200614089	108105728	1232896
10300625040	108105728	1232896
10400627999	108105728	1232896
10500616146	108105728	1232896
10600616357	108105728	1232896
10700619683	108105728	1232896
10800648242	108105728	1232896
10900626682	108105728	1232896
11000630559	108105728	1232896
11100639960	108105728	1232896
11200620496	108105728	1232896
11300623963	108105728	1232896
11400624332	108105728	1232896
11500622281	108105728	1232896
11600628356	108105728	1232896
11700627830	108105728	1232896
11800628431	108105728	1232896
11900631951	108105728	1232896
12000628528	108105728	1232896
12100631083	108105728	1232896
12200620341	108105728	1232896
12300627216	108105728	1232896
12400626281	108105728	1232896
12500630999	108105728	1232896
12600624495	108105728	1232896
12700613810	108105728	1232896
12800616803	108105728	1232896
12900633618	108105728	1232896
13000618579	108105728	1232896
13100618121	108105728	1232896
13200609416	108105728	1232896
13300624840	108105728	1232896
13400629162	108105728	1232896
13500627067	108105728	1232896
13600628405	108105728	1232896
13700625918	108105728	1232896
13800627149	108105728	1232896
13900610612	108105728	1232896
14000626398	108105728	1232896
14100629030	108236800	1232896
14200623228	108236800	1232896
14300629808	108236800	1232896
14400628444	108236800	1232896
14500609424	108236800	1232896
14600614554	108236800	1232896
14700628489	108236800	1232896
14800618649	108236800	1232896
14900620530	108236800	1232896
15000627096	108236800	1232896
15100627089	108236800	1232896
15200620267	108236800	1232896
15300626140	108236800	1232896
15400620140	108236800	1232896
15500625169	108236800	1232896
15600626784	108236800	1232896
15700626366	108236800	1232896
15800627695	108236800	1232896
15900627574	108236800	1232896
16000627394	108236800	1232896
16100631539	108236800	1232896
16200607853	108236800	1232896
16300616897	108236800	1232896
16400622632	108236800	1232896
16500624373	108236800	1232896
16600611798	108236800	1232896
16700615001	108236800	1232896
16800614470	108236800	1232896
16900631235	108236800	1232896
17000632009	108236800	1232896
17100619680	108236800	1232896
17200620104	108236800	1232896
17300626127	108236800	1232896
17400629136	108236800	1232896
17500629133	108236800	1232896
17600634519	108236800	1232896
17700633367	108236800	1232896
17800629501	108236800	1232896
17900640640	108236800	1232896
18000636128	108236800	1232896
18100631064	108236800	1232896
18200606999	108236800	1232896
18300630963	108236800	1232896
18400614398	108236800	1232896
18500628651	108236800	1232896
18600638522	108236800	1232896
18700635196	108236800	1232896
18800656368	108236800	1232896
18900622775	108236800	1232896
19000640658	108236800	1232896
19100615967	108236800	1232896
19200613866	108236800	1232896
19300629845	108236800	1232896
19400633377	108236800	1232896
19500636392	108236800	1232896
19600624524	108236800	1232896
19700634650	108236800	1232896
19800624497	108236800	1232896
19900612832	108236800	1232896
20000608809	108236800	1232896
20100640205	108236800	1232896
20200627214	108236800	1232896
20300630806	108236800	1232896
20400625735	108236800	1232896
20500633125	108236800	1232896
20600638195	108236800	1232896
20700632787	108236800	1232896
20800628476	108236800	1232896
20900633334	108236800	1232896
21000625501	108236800	1232896
21100644504	108236800	1232896
21200577552	108236800	1232896
21300606592	108236800	1232896
21400631234	108236800	1232896
21500633896	108236800	1232896
21600633518	108236800	1232896
21700622085	108236800	1232896
21800616792	108236800	1232896
21900632550	108236800	1232896
22000631127	108236800	1232896
22100626643	108236800	1232896
22200623986	108236800	1232896
22300615657	108236800	1232896
22400629431	108236800	1232896
22500632435	108236800	1232896
22600629623	108236800	1232896
22700614579	108236800	1232896
22800612442	108236800	1232896
22900633374	108236800	1232896
23000622871	108236800	1232896
23100633366	108236800	1232896
23200624564	108236800	1232896
23300631413	108236800	1232896
23400633395	108236800	1232896
23500635897	108236800	1232896
23600634797	108236800	1232896
23700620100	108236800	1232896
23800625476	108236800	1232896
23900637438	108236800	1232896
24000637646	108236800	1232896
24100632929	108236800	1232896
24200621216	108236800	1232896
24300624843	108236800	1232896
24400620710	108236800	1232896
24500639178	108236800	1232896
24600633466	108236800	1232896
24700634976	108236800	1232896
24800635553	108236800	1232896
24900635963	108236800	1232896
25000633426	108236800	1232896
25100629597	108236800	1232896
25200621669	108236800	1232896
25300619658	108236800	1232896
25400635134	108236800	1232896
25500633886	108236800	1232896
25600635103	108236800	1232896
25700629578	108236800	1232896
25800637914	108236800	1232896
25900638089	108236800	1232896
26000631829	108236800	1232896
26100632269	108236800	1232896
26200619625	108236800	1232896
26300631793	108236800	1232896
