time	rss	kernel
0	901120	229376
100461285	27586560	512000
200470064	27979776	516096
300465314	28241920	516096
400466753	28635136	516096
500470273	28766208	516096
600477278	28766208	516096
700475269	28766208	516096
800476503	28766208	516096
900478429	28766208	516096
1000479203	28766208	516096
1100478730	28766208	520192
1200490069	28766208	520192
1300485116	28766208	520192
1400475961	28766208	520192
1500484444	28766208	520192
1600481031	28766208	520192
1700478602	28766208	520192
1800480153	28766208	520192
1900477525	28766208	520192
2000477295	28766208	520192
2100472854	28766208	520192
2200476507	28766208	520192
2300477598	28766208	520192
2400482127	28766208	520192
2500476292	28766208	520192
2600477459	28766208	520192
2700475224	28766208	520192
2800478811	28766208	520192
2900472405	28766208	520192
3000473711	28766208	520192
3100474856	28766208	520192
3200478680	28766208	520192
3300476211	28766208	520192
3400479657	28766208	520192
3500481172	28766208	520192
3600479280	28897280	520192
3700479117	28897280	520192
3800485430	28897280	520192
3900482311	28897280	520192
4000475219	28897280	520192
4100470733	29028352	520192
4200469664	29028352	520192
4300470057	29028352	520192
4400473655	29028352	520192
4500471934	29028352	520192
4600467227	29028352	520192
4700464832	29028352	520192
4800471687	29028352	520192
4900471976	29028352	520192
5000474427	29028352	520192
5100471406	29028352	520192
5200476138	29028352	520192
5300473896	29028352	520192
5400475416	29028352	520192
5500475277	29028352	520192
5600473905	29028352	520192
5700473470	29028352	520192
5800477288	29028352	520192
5900475647	29028352	520192
6000475083	29028352	520192
6100474499	29028352	520192
6200486676	29028352	520192
6300499040	29028352	520192
6400479997	29028352	520192
6500476608	29028352	520192
6600473491	29028352	520192
6700479045	29028352	520192
6800484988	29028352	520192
6900484342	29028352	520192
7000480864	29028352	520192
7100478876	29028352	520192
7200481478	29028352	520192
7300475415	29159424	520192
7400473889	29159424	524288
7500469155	29159424	524288
7600467596	29159424	524288
7700470326	29159424	524288
7800508437	29159424	524288
7900498780	29159424	524288
8000507402	29159424	524288
8100500425	29159424	524288
8200497668	29159424	524288
8300498505	29159424	524288
8400495254	29159424	524288
8500493576	29159424	524288
8600497813	29159424	524288
